date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:08	126/126	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:15:08%20GMT	http://jacqueline-html.themerex.net/robots.txt		(from )
21:45:08	121871/121871	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-1dc0f%22	http://jacqueline-html.themerex.net/	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/index.html	(from )
21:45:08	13909/13909	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91448-3655%22	http://jacqueline-html.themerex.net/css/admin_icon.min.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/admin_icon.min.css	(from http://jacqueline-html.themerex.net/)
21:45:09	23739/23739	---M-Z	200	added ('OK')	text/css	etag:%221518903977%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css?ver=4.3.0	C:/My%20Web%20Sites/spa/maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.minb2f9.css	(from http://jacqueline-html.themerex.net/)
21:45:09	30917/30917	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91458-78c5%22	http://jacqueline-html.themerex.net/js/vendor/essgrid/esg.settings.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/essgrid/esg.settings.css	(from http://jacqueline-html.themerex.net/)
21:45:09	39039/39039	---MCZ	200	added ('OK')	text/css	etag:W/%2259c9145a-987f%22	http://jacqueline-html.themerex.net/js/vendor/revslider/rev.settings.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/revslider/rev.settings.css	(from http://jacqueline-html.themerex.net/)
21:45:09	17298/17298	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91457-4392%22	http://jacqueline-html.themerex.net/css/fontello/css/fontello.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/fontello/css/fontello.css	(from http://jacqueline-html.themerex.net/)
21:45:10	153562/153562	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a4999-257da%22	http://jacqueline-html.themerex.net/css/style.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/style.css	(from http://jacqueline-html.themerex.net/)
21:45:10	54310/54310	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91449-d426%22	http://jacqueline-html.themerex.net/css/core.animation.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/core.animation.css	(from http://jacqueline-html.themerex.net/)
21:45:11	143388/143388	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91449-2301c%22	http://jacqueline-html.themerex.net/css/shortcodes.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/shortcodes.css	(from http://jacqueline-html.themerex.net/)
21:45:11	1528/1528	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91458-5f8%22	http://jacqueline-html.themerex.net/js/vendor/booked/booked.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/booked/booked.css	(from http://jacqueline-html.themerex.net/)
21:45:11	313/313	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91449-139%22	http://jacqueline-html.themerex.net/css/instagram-widget.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/instagram-widget.css	(from http://jacqueline-html.themerex.net/)
21:45:12	398799/398799	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91449-615cf%22	http://jacqueline-html.themerex.net/css/skin.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/skin.css	(from http://jacqueline-html.themerex.net/)
21:45:12	28/28	---M--	200	added ('OK')	text/css	etag:%2259c91448-1c%22	http://jacqueline-html.themerex.net/css/custom-style.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/custom-style.css	(from http://jacqueline-html.themerex.net/)
21:45:13	99006/99006	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a467f-182be%22	http://jacqueline-html.themerex.net/css/responsive.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/responsive.css	(from http://jacqueline-html.themerex.net/)
21:45:13	992/992	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91449-3e0%22	http://jacqueline-html.themerex.net/css/skin.responsive.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/skin.responsive.css	(from http://jacqueline-html.themerex.net/)
21:45:13	1148/1148	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91449-47c%22	http://jacqueline-html.themerex.net/css/custom.responsive.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/custom.responsive.css	(from http://jacqueline-html.themerex.net/)
21:45:15	506563/506563	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91459-7bac3%22	http://jacqueline-html.themerex.net/js/vendor/grid.layout/grid.layout.min.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/grid.layout/grid.layout.min.css	(from http://jacqueline-html.themerex.net/)
21:45:15	2807/2807	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91448-af7%22	http://jacqueline-html.themerex.net/css/core.messages.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/core.messages.css	(from http://jacqueline-html.themerex.net/)
21:45:15	14545/14545	---MCZ	200	added ('OK')	text/css	etag:W/%2259c9145a-38d1%22	http://jacqueline-html.themerex.net/js/vendor/swiper/swiper.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/swiper/swiper.css	(from http://jacqueline-html.themerex.net/)
21:45:15	8642/8642	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91458-21c2%22	http://jacqueline-html.themerex.net/js/vendor/essgrid/lightbox.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/essgrid/lightbox.css	(from http://jacqueline-html.themerex.net/)
21:45:16	33930/33930	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91449-848a%22	http://jacqueline-html.themerex.net/css/plugins.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/plugins.css	(from http://jacqueline-html.themerex.net/)
21:45:16	21445/21445	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91449-53c5%22	http://jacqueline-html.themerex.net/css/custom.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/css/custom.css	(from http://jacqueline-html.themerex.net/)
21:45:16	121871/121871	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-1dc0f%22	http://jacqueline-html.themerex.net/index.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/index-2.html	(from http://jacqueline-html.themerex.net/)
21:45:16	4202/4202	---M--	200	added ('OK')	image/png	etag:%2259c91450-106a%22	http://jacqueline-html.themerex.net/images/Logo.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/Logo.png	(from http://jacqueline-html.themerex.net/)
21:45:17	114018/114018	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-1bd62%22	http://jacqueline-html.themerex.net/home-3.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/home-3.html	(from http://jacqueline-html.themerex.net/)
21:45:18	70232/70232	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-11258%22	http://jacqueline-html.themerex.net/gallery-grid.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/gallery-grid.html	(from http://jacqueline-html.themerex.net/)
21:45:18	67659/67659	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-1084b%22	http://jacqueline-html.themerex.net/gallery-masonry.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/gallery-masonry.html	(from http://jacqueline-html.themerex.net/)
21:45:18	70562/70562	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-113a2%22	http://jacqueline-html.themerex.net/gallery-cobbles.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/gallery-cobbles.html	(from http://jacqueline-html.themerex.net/)
21:45:18	48455/48455	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-bd47%22	http://jacqueline-html.themerex.net/gallery-polaroid.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/gallery-polaroid.html	(from http://jacqueline-html.themerex.net/)
21:45:19	52912/52912	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-ceb0%22	http://jacqueline-html.themerex.net/about-us.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/about-us.html	(from http://jacqueline-html.themerex.net/)
21:45:19	59603/59603	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-e8d3%22	http://jacqueline-html.themerex.net/about-us-2.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/about-us-2.html	(from http://jacqueline-html.themerex.net/)
21:45:19	49155/49155	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-c003%22	http://jacqueline-html.themerex.net/staff.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/staff.html	(from http://jacqueline-html.themerex.net/)
21:45:20	41820/41820	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-a35c%22	http://jacqueline-html.themerex.net/contacts.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/contacts.html	(from http://jacqueline-html.themerex.net/)
21:45:20	50496/50496	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-c540%22	http://jacqueline-html.themerex.net/price-tables.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/price-tables.html	(from http://jacqueline-html.themerex.net/)
21:45:21	78367/78367	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-1321f%22	http://jacqueline-html.themerex.net/pricing.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/pricing.html	(from http://jacqueline-html.themerex.net/)
21:45:21	40433/40433	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-9df1%22	http://jacqueline-html.themerex.net/events.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/events.html	(from http://jacqueline-html.themerex.net/)
21:45:22	46582/46582	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-b5f6%22	http://jacqueline-html.themerex.net/certificates.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/certificates.html	(from http://jacqueline-html.themerex.net/)
21:45:22	58392/58392	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-e418%22	http://jacqueline-html.themerex.net/services.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/services.html	(from http://jacqueline-html.themerex.net/)
21:45:22	81276/81276	---MCZ	200	added ('OK')	text/html	etag:W/%225a3a41a2-13d7c%22	http://jacqueline-html.themerex.net/services-2.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/services-2.html	(from http://jacqueline-html.themerex.net/)
21:45:23	86299/86299	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-1511b%22	http://jacqueline-html.themerex.net/typography.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/typography.html	(from http://jacqueline-html.themerex.net/)
21:45:23	79789/79789	---MCZ	200	added ('OK')	text/html	etag:W/%225a38a83e-137ad%22	http://jacqueline-html.themerex.net/shortcodes.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/shortcodes.html	(from http://jacqueline-html.themerex.net/)
21:45:24	29587/29587	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-7393%22	http://jacqueline-html.themerex.net/404.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/404.html	(from http://jacqueline-html.themerex.net/)
21:45:24	42004/42004	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-a414%22	http://jacqueline-html.themerex.net/video.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/video.html	(from http://jacqueline-html.themerex.net/)
21:45:24	65666/65666	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-10082%22	http://jacqueline-html.themerex.net/faq.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/faq.html	(from http://jacqueline-html.themerex.net/)
21:45:25	56830/56830	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-ddfe%22	http://jacqueline-html.themerex.net/support.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/support.html	(from http://jacqueline-html.themerex.net/)
21:45:25	42640/42640	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-a690%22	http://jacqueline-html.themerex.net/booking.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/booking.html	(from http://jacqueline-html.themerex.net/)
21:45:25	69369/69369	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91447-10ef9%22	http://jacqueline-html.themerex.net/classic.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/classic.html	(from http://jacqueline-html.themerex.net/)
21:45:26	79763/79763	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-13793%22	http://jacqueline-html.themerex.net/masonry-2-columns.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/masonry-2-columns.html	(from http://jacqueline-html.themerex.net/)
21:45:26	64068/64068	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-fa44%22	http://jacqueline-html.themerex.net/masonry-3-columns.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/masonry-3-columns.html	(from http://jacqueline-html.themerex.net/)
21:45:27	83910/83910	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-147c6%22	http://jacqueline-html.themerex.net/portfolio-2-columns.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/portfolio-2-columns.html	(from http://jacqueline-html.themerex.net/)
21:45:27	61275/61275	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-ef5b%22	http://jacqueline-html.themerex.net/portfolio-3-columns.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/portfolio-3-columns.html	(from http://jacqueline-html.themerex.net/)
21:45:28	74981/74981	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-124e5%22	http://jacqueline-html.themerex.net/post-formats.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/post-formats.html	(from http://jacqueline-html.themerex.net/)
21:45:28	67461/67461	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-10785%22	http://jacqueline-html.themerex.net/shop.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/shop.html	(from http://jacqueline-html.themerex.net/)
21:45:28	833/833	---M--	200	added ('OK')	image/png	etag:%2259c91451-341%22	http://jacqueline-html.themerex.net/images/Vector-Smart-Object-6.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/Vector-Smart-Object-6.png	(from http://jacqueline-html.themerex.net/)
21:45:30	50431/50431	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-c4ff%22	http://jacqueline-html.themerex.net/single-post.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/single-post.html	(from http://jacqueline-html.themerex.net/)
21:45:33	20301/20301	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144b-4f4d%22	http://jacqueline-html.themerex.net/images/3-1-358x393.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/3-1-358x393.jpg	(from http://jacqueline-html.themerex.net/)
21:45:38	26508/26508	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144a-678c%22	http://jacqueline-html.themerex.net/images/1-2-358x393.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/1-2-358x393.jpg	(from http://jacqueline-html.themerex.net/)
21:45:41	10335/10335	---M--	200	added ('OK')	image/png	etag:%2259c91450-285f%22	http://jacqueline-html.themerex.net/images/logo-2.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/logo-2.png	(from http://jacqueline-html.themerex.net/)
21:45:43	117235/117235	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144a-1c9f3%22	http://jacqueline-html.themerex.net/images/1-1.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/1-1.jpg	(from http://jacqueline-html.themerex.net/)
21:45:45	104810/104810	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144b-1996a%22	http://jacqueline-html.themerex.net/images/2-3.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/2-3.jpg	(from http://jacqueline-html.themerex.net/)
21:45:45	26602/26602	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144e-67ea%22	http://jacqueline-html.themerex.net/images/image-3-370x370.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/image-3-370x370.jpg	(from http://jacqueline-html.themerex.net/)
21:45:46	15613/15613	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144d-3cfd%22	http://jacqueline-html.themerex.net/images/image-17-370x370.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/image-17-370x370.jpg	(from http://jacqueline-html.themerex.net/)
21:45:47	59825/59825	---MCZ	200	added ('OK')	text/html	etag:W/%2259c91448-e9b1%22	http://jacqueline-html.themerex.net/single-product.html	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/single-product.html	(from http://jacqueline-html.themerex.net/)
21:45:48	20613/20613	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144e-5085%22	http://jacqueline-html.themerex.net/images/image-18-370x370.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/image-18-370x370.jpg	(from http://jacqueline-html.themerex.net/)
21:45:50	148542/148542	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144b-2443e%22	http://jacqueline-html.themerex.net/images/3-2.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/3-2.jpg	(from http://jacqueline-html.themerex.net/)
21:45:52	28872/28872	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144b-70c8%22	http://jacqueline-html.themerex.net/images/3473311970015_94.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/3473311970015_94.jpg	(from http://jacqueline-html.themerex.net/)
21:45:52	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91459-2748%22	http://jacqueline-html.themerex.net/js/vendor/jquery/jquery-migrate.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/jquery/jquery-migrate.min.js	(from http://jacqueline-html.themerex.net/)
21:45:52	35130/35130	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144b-893a%22	http://jacqueline-html.themerex.net/images/3473311421005_95.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/3473311421005_95.jpg	(from http://jacqueline-html.themerex.net/)
21:45:52	97184/97184	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91459-17ba0%22	http://jacqueline-html.themerex.net/js/vendor/jquery/jquery.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/jquery/jquery.js	(from http://jacqueline-html.themerex.net/)
21:45:54	7723/7723	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c9145c-1e2b%22	http://jacqueline-html.themerex.net/js/vendor/revslider/extensions/revolution.extension.actions.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/revslider/extensions/revolution.extension.actions.min.js	(from http://jacqueline-html.themerex.net/)
21:45:55	28125/28125	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c9145c-6ddd%22	http://jacqueline-html.themerex.net/js/vendor/revslider/extensions/revolution.extension.slideanims.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/revslider/extensions/revolution.extension.slideanims.min.js	(from http://jacqueline-html.themerex.net/)
21:45:55	56415/56415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c9145a-dc5f%22	http://jacqueline-html.themerex.net/js/vendor/revslider/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/revslider/jquery.themepunch.revolution.min.js	(from http://jacqueline-html.themerex.net/)
21:45:55	121591/121591	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91458-1daf7%22	http://jacqueline-html.themerex.net/js/vendor/essgrid/jquery.themepunch.essential.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/essgrid/jquery.themepunch.essential.min.js	(from http://jacqueline-html.themerex.net/)
21:45:55	32793/32793	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c9145c-8019%22	http://jacqueline-html.themerex.net/js/vendor/revslider/extensions/revolution.extension.layeranimation.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/revslider/extensions/revolution.extension.layeranimation.min.js	(from http://jacqueline-html.themerex.net/)
21:45:56	25783/25783	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c9145c-64b7%22	http://jacqueline-html.themerex.net/js/vendor/revslider/extensions/revolution.extension.navigation.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/revslider/extensions/revolution.extension.navigation.min.js	(from http://jacqueline-html.themerex.net/)
21:45:56	9196/9196	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-23ec%22	http://jacqueline-html.themerex.net/js/vendor/modernizr.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/modernizr.min.js	(from http://jacqueline-html.themerex.net/)
21:45:56	44750/44750	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-aece%22	http://jacqueline-html.themerex.net/js/custom/custom.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/custom/custom.js	(from http://jacqueline-html.themerex.net/)
21:45:56	6985/6985	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-1b49%22	http://jacqueline-html.themerex.net/js/vendor/superfish.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/superfish.js	(from http://jacqueline-html.themerex.net/)
21:45:56	2110/2110	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-83e%22	http://jacqueline-html.themerex.net/js/vendor/jquery.slidemenu.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/jquery.slidemenu.js	(from http://jacqueline-html.themerex.net/)
21:45:56	35162/35162	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-895a%22	http://jacqueline-html.themerex.net/js/custom/core.utils.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/custom/core.utils.js	(from http://jacqueline-html.themerex.net/)
21:45:57	3324/3324	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-cfc%22	http://jacqueline-html.themerex.net/js/custom/theme.init.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/custom/theme.init.js	(from http://jacqueline-html.themerex.net/)
21:45:57	3774/3774	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-ebe%22	http://jacqueline-html.themerex.net/js/vendor/social-share.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/social-share.js	(from http://jacqueline-html.themerex.net/)
21:45:57	60180/60180	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-eb14%22	http://jacqueline-html.themerex.net/js/custom/core.init.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/custom/core.init.js	(from http://jacqueline-html.themerex.net/)
21:45:57	5672/5672	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-1628%22	http://jacqueline-html.themerex.net/js/custom/core.messages.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/custom/core.messages.js	(from http://jacqueline-html.themerex.net/)
21:45:58	43399/43399	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91457-a987%22	http://jacqueline-html.themerex.net/js/custom/theme.shortcodes.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/custom/theme.shortcodes.js	(from http://jacqueline-html.themerex.net/)
21:45:58	25954/25954	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91458-6562%22	http://jacqueline-html.themerex.net/js/vendor/grid.layout/grid.layout.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/grid.layout/grid.layout.min.js	(from http://jacqueline-html.themerex.net/)
21:45:59	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:15:59%20GMT	http://jacqueline-html.themerex.net/img/icon.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon.png	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
21:45:59	35624/35624	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91459-8b28%22	http://jacqueline-html.themerex.net/js/vendor/isotope/isotope.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/isotope/isotope.min.js	(from http://jacqueline-html.themerex.net/)
21:45:59	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:15:59%20GMT	http://jacqueline-html.themerex.net/img/icon_accordion.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_accordion.png	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
21:45:59	168962/168962	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c9145a-29402%22	http://jacqueline-html.themerex.net/js/vendor/swiper/swiper.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/swiper/swiper.js	(from http://jacqueline-html.themerex.net/)
21:46:00	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:16:00%20GMT	http://jacqueline-html.themerex.net/img/icon_hotspot.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_hotspot.png	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
21:47:40	4824/4824	---M--	524	error ('Origin%20Time-out')	text/html	date:Sat,%2007%20Jul%202018%2016:17:40%20GMT	http://jacqueline-html.themerex.net/img/icon_ihover.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_ihover.png	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
21:47:41	6591/6591	---MC-	502	error ('Bad%20Gateway')	text/html	date:Sat,%2007%20Jul%202018%2016:17:41%20GMT	http://jacqueline-html.themerex.net/img/icon_faanimation.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_faanimation.64.delayed	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
21:47:41	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:17:41%20GMT	http://jacqueline-html.themerex.net/img/icon_dagallery.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_dagallery.png	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
21:47:41	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:17:42%20GMT	http://jacqueline-html.themerex.net/img/icon_mediumgallery.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_mediumgallery.png	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
21:47:42	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:17:42%20GMT	http://jacqueline-html.themerex.net/img/icon_masonry.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_masonry.png	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
21:47:42	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:17:42%20GMT	http://jacqueline-html.themerex.net/img/icon_scrollnotification.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_scrollnotification.png	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
